CDUID,month,year,date,background_pm25
3519,3,2026,2026-03-01,3.96
3519,4,2026,2026-04-01,3.06
3519,5,2026,2026-05-01,3.52
3519,6,2026,2026-06-01,3.07
3519,7,2026,2026-07-01,3.77
3519,8,2026,2026-08-01,2.85
3519,9,2026,2026-09-01,3.92
3519,10,2026,2026-10-01,3.59
3519,11,2026,2026-11-01,4.07
3519,12,2026,2026-12-01,4.64
3519,1,2027,2027-01-01,2.4939999999999998
3519,2,2027,2027-02-01,2.592
3519,3,2027,2027-03-01,3.938
3519,4,2027,2027-04-01,3.044
3519,5,2027,2027-05-01,3.5020000000000002
3519,6,2027,2027-06-01,3.058
3519,7,2027,2027-07-01,3.772
3519,8,2027,2027-08-01,2.846
3519,9,2027,2027-09-01,3.912
3519,10,2027,2027-10-01,3.588
3519,11,2027,2027-11-01,4.0600000000000005
3519,12,2027,2027-12-01,4.617999999999999
3519,1,2028,2028-01-01,2.4779999999999998
3519,2,2028,2028-02-01,2.574
3519,3,2028,2028-03-01,3.916
3519,4,2028,2028-04-01,3.028
3519,5,2028,2028-05-01,3.484
3519,6,2028,2028-06-01,3.046
3519,7,2028,2028-07-01,3.774
3519,8,2028,2028-08-01,2.842
3519,9,2028,2028-09-01,3.904
3519,10,2028,2028-10-01,3.586
3519,11,2028,2028-11-01,4.05
3519,12,2028,2028-12-01,4.596
3519,1,2029,2029-01-01,2.462
3519,2,2029,2029-02-01,2.556
3519,3,2029,2029-03-01,3.894
3519,4,2029,2029-04-01,3.012
3519,5,2029,2029-05-01,3.466
3519,6,2029,2029-06-01,3.034
3519,7,2029,2029-07-01,3.776
3519,8,2029,2029-08-01,2.838
3519,9,2029,2029-09-01,3.896
3519,10,2029,2029-10-01,3.584
3519,11,2029,2029-11-01,4.04
3519,12,2029,2029-12-01,4.574
3519,1,2030,2030-01-01,2.446
3519,2,2030,2030-02-01,2.538
3519,3,2030,2030-03-01,3.872
3519,4,2030,2030-04-01,2.996
3519,5,2030,2030-05-01,3.448
3519,6,2030,2030-06-01,3.022
3519,7,2030,2030-07-01,3.778
3519,8,2030,2030-08-01,2.834
3519,9,2030,2030-09-01,3.888
3519,10,2030,2030-10-01,3.582
3519,11,2030,2030-11-01,4.029999999999999
3519,12,2030,2030-12-01,4.5520000000000005
3519,1,2031,2031-01-01,2.43
3519,2,2031,2031-02-01,2.52
3519,3,2031,2031-03-01,3.85
3519,4,2031,2031-04-01,2.98
3519,5,2031,2031-05-01,3.43
3519,6,2031,2031-06-01,3.01
3519,7,2031,2031-07-01,3.78
3519,8,2031,2031-08-01,2.83
3519,9,2031,2031-09-01,3.88
3519,10,2031,2031-10-01,3.58
3519,11,2031,2031-11-01,4.02
3519,12,2031,2031-12-01,4.53
3519,1,2032,2032-01-01,2.426
3519,2,2032,2032-02-01,2.512
3519,3,2032,2032-03-01,3.85
3519,4,2032,2032-04-01,2.98
3519,5,2032,2032-05-01,3.434
3519,6,2032,2032-06-01,3.012
3519,7,2032,2032-07-01,3.778
3519,8,2032,2032-08-01,2.828
3519,9,2032,2032-09-01,3.88
3519,10,2032,2032-10-01,3.584
3519,11,2032,2032-11-01,4.021999999999999
3519,12,2032,2032-12-01,4.5280000000000005
3519,1,2033,2033-01-01,2.422
3519,2,2033,2033-02-01,2.504
3519,3,2033,2033-03-01,3.85
3519,4,2033,2033-04-01,2.98
3519,5,2033,2033-05-01,3.438
3519,6,2033,2033-06-01,3.014
3519,7,2033,2033-07-01,3.776
3519,8,2033,2033-08-01,2.826
3519,9,2033,2033-09-01,3.88
3519,10,2033,2033-10-01,3.588
3519,11,2033,2033-11-01,4.024
3519,12,2033,2033-12-01,4.526
3519,1,2034,2034-01-01,2.418
3519,2,2034,2034-02-01,2.496
3519,3,2034,2034-03-01,3.85
3519,4,2034,2034-04-01,2.98
3519,5,2034,2034-05-01,3.442
3519,6,2034,2034-06-01,3.016
3519,7,2034,2034-07-01,3.774
3519,8,2034,2034-08-01,2.824
3519,9,2034,2034-09-01,3.88
3519,10,2034,2034-10-01,3.592
3519,11,2034,2034-11-01,4.026
3519,12,2034,2034-12-01,4.524
3519,1,2035,2035-01-01,2.414
3519,2,2035,2035-02-01,2.488
3519,3,2035,2035-03-01,3.85
3519,4,2035,2035-04-01,2.98
3519,5,2035,2035-05-01,3.446
3519,6,2035,2035-06-01,3.018
3519,7,2035,2035-07-01,3.772
3519,8,2035,2035-08-01,2.822
3519,9,2035,2035-09-01,3.88
3519,10,2035,2035-10-01,3.596
3519,11,2035,2035-11-01,4.0280000000000005
3519,12,2035,2035-12-01,4.521999999999999
3519,1,2036,2036-01-01,2.41
3519,2,2036,2036-02-01,2.48
3519,3,2036,2036-03-01,3.85
3519,4,2036,2036-04-01,2.98
3519,5,2036,2036-05-01,3.45
3519,6,2036,2036-06-01,3.02
3519,7,2036,2036-07-01,3.77
3519,8,2036,2036-08-01,2.82
3519,9,2036,2036-09-01,3.88
3519,10,2036,2036-10-01,3.6
3519,11,2036,2036-11-01,4.03
3519,12,2036,2036-12-01,4.52
3520,1,2019,2019-01-01,7.95
3520,2,2019,2019-02-01,8.68
3520,3,2019,2019-03-01,12.11
3520,4,2019,2019-04-01,9.04
3520,5,2019,2019-05-01,9.16
3520,6,2019,2019-06-01,8.99
3520,7,2019,2019-07-01,9.91
3520,8,2019,2019-08-01,8.4
3520,9,2019,2019-09-01,10.15
3520,10,2019,2019-10-01,9.78
3520,11,2019,2019-11-01,11.23
3520,12,2019,2019-12-01,12.1
3520,1,2020,2020-01-01,7.785714285714286
3520,2,2020,2020-02-01,8.498571428571429
3520,3,2020,2020-03-01,11.847142857142856
3520,4,2020,2020-04-01,8.84142857142857
3520,5,2020,2020-05-01,8.972857142857142
3520,6,2020,2020-06-01,8.815714285714286
3520,7,2020,2020-07-01,9.711428571428572
3520,8,2020,2020-08-01,8.244285714285715
3520,9,2020,2020-09-01,9.951428571428572
3520,10,2020,2020-10-01,9.575714285714286
3520,11,2020,2020-11-01,11.014285714285714
3520,12,2020,2020-12-01,11.87
3520,1,2021,2021-01-01,7.621428571428572
3520,2,2021,2021-02-01,8.317142857142857
3520,3,2021,2021-03-01,11.584285714285715
3520,4,2021,2021-04-01,8.642857142857142
3520,5,2021,2021-05-01,8.785714285714286
3520,6,2021,2021-06-01,8.641428571428571
3520,7,2021,2021-07-01,9.512857142857143
3520,8,2021,2021-08-01,8.088571428571429
3520,9,2021,2021-09-01,9.752857142857144
3520,10,2021,2021-10-01,9.37142857142857
3520,11,2021,2021-11-01,10.79857142857143
3520,12,2021,2021-12-01,11.64
3520,1,2022,2022-01-01,7.457142857142857
3520,2,2022,2022-02-01,8.135714285714286
3520,3,2022,2022-03-01,11.321428571428571
3520,4,2022,2022-04-01,8.444285714285714
3520,5,2022,2022-05-01,8.598571428571429
3520,6,2022,2022-06-01,8.467142857142857
3520,7,2022,2022-07-01,9.314285714285715
3520,8,2022,2022-08-01,7.932857142857143
3520,9,2022,2022-09-01,9.554285714285715
3520,10,2022,2022-10-01,9.167142857142856
3520,11,2022,2022-11-01,10.582857142857144
3520,12,2022,2022-12-01,11.41
3520,1,2023,2023-01-01,7.292857142857143
3520,2,2023,2023-02-01,7.954285714285715
3520,3,2023,2023-03-01,11.058571428571428
3520,4,2023,2023-04-01,8.245714285714286
3520,5,2023,2023-05-01,8.411428571428571
3520,6,2023,2023-06-01,8.292857142857143
3520,7,2023,2023-07-01,9.115714285714285
3520,8,2023,2023-08-01,7.777142857142858
3520,9,2023,2023-09-01,9.355714285714285
3520,10,2023,2023-10-01,8.962857142857143
3520,11,2023,2023-11-01,10.367142857142857
3520,12,2023,2023-12-01,11.18
3520,1,2024,2024-01-01,7.128571428571428
3520,2,2024,2024-02-01,7.772857142857143
3520,3,2024,2024-03-01,10.795714285714284
3520,4,2024,2024-04-01,8.047142857142857
3520,5,2024,2024-05-01,8.224285714285713
3520,6,2024,2024-06-01,8.118571428571428
3520,7,2024,2024-07-01,8.917142857142856
3520,8,2024,2024-08-01,7.621428571428571
3520,9,2024,2024-09-01,9.157142857142857
3520,10,2024,2024-10-01,8.758571428571429
3520,11,2024,2024-11-01,10.151428571428571
3520,12,2024,2024-12-01,10.95
3520,1,2025,2025-01-01,6.964285714285714
3520,2,2025,2025-02-01,7.591428571428572
3520,3,2025,2025-03-01,10.532857142857143
3520,4,2025,2025-04-01,7.848571428571429
3520,5,2025,2025-05-01,8.037142857142857
3520,6,2025,2025-06-01,7.944285714285714
3520,7,2025,2025-07-01,8.718571428571428
3520,8,2025,2025-08-01,7.465714285714285
3520,9,2025,2025-09-01,8.958571428571428
3520,10,2025,2025-10-01,8.554285714285713
3520,11,2025,2025-11-01,9.935714285714287
3520,12,2025,2025-12-01,10.72
3520,1,2026,2026-01-01,6.8
3520,2,2026,2026-02-01,7.41
3520,3,2026,2026-03-01,10.27
3520,4,2026,2026-04-01,7.65
3520,5,2026,2026-05-01,7.85
3520,6,2026,2026-06-01,7.77
3520,7,2026,2026-07-01,8.52
3520,8,2026,2026-08-01,7.31
3520,9,2026,2026-09-01,8.76
3520,10,2026,2026-10-01,8.35
3520,11,2026,2026-11-01,9.72
3520,12,2026,2026-12-01,10.49
3520,1,2027,2027-01-01,6.75
3520,2,2027,2027-02-01,7.3580000000000005
3520,3,2027,2027-03-01,10.202
3520,4,2027,2027-04-01,7.604
3520,5,2027,2027-05-01,7.806
3520,6,2027,2027-06-01,7.7299999999999995
3520,7,2027,2027-07-01,8.498
3520,8,2027,2027-08-01,7.282
3520,9,2027,2027-09-01,8.718
3520,10,2027,2027-10-01,8.318
3520,11,2027,2027-11-01,9.668000000000001
3520,12,2027,2027-12-01,10.424
3520,1,2028,2028-01-01,6.7
3520,2,2028,2028-02-01,7.306
3520,3,2028,2028-03-01,10.134
3520,4,2028,2028-04-01,7.558
3520,5,2028,2028-05-01,7.762
3520,6,2028,2028-06-01,7.6899999999999995
3520,7,2028,2028-07-01,8.475999999999999
3520,8,2028,2028-08-01,7.254
3520,9,2028,2028-09-01,8.676
3520,10,2028,2028-10-01,8.286
3520,11,2028,2028-11-01,9.616000000000001
3520,12,2028,2028-12-01,10.358
3520,1,2029,2029-01-01,6.6499999999999995
3520,2,2029,2029-02-01,7.2540000000000004
3520,3,2029,2029-03-01,10.065999999999999
3520,4,2029,2029-04-01,7.5120000000000005
3520,5,2029,2029-05-01,7.718
3520,6,2029,2029-06-01,7.65
3520,7,2029,2029-07-01,8.454
3520,8,2029,2029-08-01,7.226
3520,9,2029,2029-09-01,8.634
3520,10,2029,2029-10-01,8.254
3520,11,2029,2029-11-01,9.564
3520,12,2029,2029-12-01,10.292
3520,1,2030,2030-01-01,6.6
3520,2,2030,2030-02-01,7.202
3520,3,2030,2030-03-01,9.998
3520,4,2030,2030-04-01,7.466
3520,5,2030,2030-05-01,7.6739999999999995
3520,6,2030,2030-06-01,7.61
3520,7,2030,2030-07-01,8.432
3520,8,2030,2030-08-01,7.1979999999999995
3520,9,2030,2030-09-01,8.592
3520,10,2030,2030-10-01,8.222
3520,11,2030,2030-11-01,9.512
3520,12,2030,2030-12-01,10.226
3520,1,2031,2031-01-01,6.55
3520,2,2031,2031-02-01,7.15
3520,3,2031,2031-03-01,9.93
3520,4,2031,2031-04-01,7.42
3520,5,2031,2031-05-01,7.63
3520,6,2031,2031-06-01,7.57
3520,7,2031,2031-07-01,8.41
3520,8,2031,2031-08-01,7.17
3520,9,2031,2031-09-01,8.55
3520,10,2031,2031-10-01,8.19
3520,11,2031,2031-11-01,9.46
3520,12,2031,2031-12-01,10.16
3520,1,2032,2032-01-01,6.54
3520,2,2032,2032-02-01,7.128
3520,3,2032,2032-03-01,9.924
3520,4,2032,2032-04-01,7.424
3520,5,2032,2032-05-01,7.638
3520,6,2032,2032-06-01,7.58
3520,7,2032,2032-07-01,8.416
3520,8,2032,2032-08-01,7.172
3520,9,2032,2032-09-01,8.55
3520,10,2032,2032-10-01,8.19
3520,11,2032,2032-11-01,9.458
3520,12,2032,2032-12-01,10.15
3520,1,2033,2033-01-01,6.53
3520,2,2033,2033-02-01,7.106
3520,3,2033,2033-03-01,9.918
3520,4,2033,2033-04-01,7.428
3520,5,2033,2033-05-01,7.646
3520,6,2033,2033-06-01,7.59
3520,7,2033,2033-07-01,8.422
3520,8,2033,2033-08-01,7.1739999999999995
3520,9,2033,2033-09-01,8.55
3520,10,2033,2033-10-01,8.19
3520,11,2033,2033-11-01,9.456
3520,12,2033,2033-12-01,10.14
3520,1,2034,2034-01-01,6.52
3520,2,2034,2034-02-01,7.0840000000000005
3520,3,2034,2034-03-01,9.912
3520,4,2034,2034-04-01,7.432
3520,5,2034,2034-05-01,7.654
3520,6,2034,2034-06-01,7.6000000000000005
3520,7,2034,2034-07-01,8.427999999999999
3520,8,2034,2034-08-01,7.176
3520,9,2034,2034-09-01,8.55
3520,10,2034,2034-10-01,8.19
3520,11,2034,2034-11-01,9.454
3520,12,2034,2034-12-01,10.129999999999999
3520,1,2035,2035-01-01,6.51
3520,2,2035,2035-02-01,7.062
3520,3,2035,2035-03-01,9.906
3520,4,2035,2035-04-01,7.436
3520,5,2035,2035-05-01,7.662
3520,6,2035,2035-06-01,7.61
3520,7,2035,2035-07-01,8.434
3520,8,2035,2035-08-01,7.178
3520,9,2035,2035-09-01,8.55
3520,10,2035,2035-10-01,8.19
3520,11,2035,2035-11-01,9.452
3520,12,2035,2035-12-01,10.12
3520,1,2036,2036-01-01,6.5
3520,2,2036,2036-02-01,7.04
3520,3,2036,2036-03-01,9.9
3520,4,2036,2036-04-01,7.44
3520,5,2036,2036-05-01,7.67
3520,6,2036,2036-06-01,7.62
3520,7,2036,2036-07-01,8.44
3520,8,2036,2036-08-01,7.18
3520,9,2036,2036-09-01,8.55
3520,10,2036,2036-10-01,8.19
3520,11,2036,2036-11-01,9.45
3520,12,2036,2036-12-01,10.11
3521,1,2019,2019-01-01,4.41
3521,2,2019,2019-02-01,4.46
3521,3,2019,2019-03-01,6.28
3521,4,2019,2019-04-01,5.72
3521,5,2019,2019-05-01,5.8
3521,6,2019,2019-06-01,5.43
3521,7,2019,2019-07-01,5.68
3521,8,2019,2019-08-01,4.81
3521,9,2019,2019-09-01,6.71
3521,10,2019,2019-10-01,6.37
3521,11,2019,2019-11-01,6.18
3521,12,2019,2019-12-01,6.84
3521,1,2020,2020-01-01,4.328571428571428
3521,2,2020,2020-02-01,4.3757142857142854
3521,3,2020,2020-03-01,6.131428571428572
3521,4,2020,2020-04-01,5.5771428571428565
3521,5,2020,2020-05-01,5.671428571428572
3521,6,2020,2020-06-01,5.317142857142857
3521,7,2020,2020-07-01,5.565714285714286
3521,8,2020,2020-08-01,4.72
3521,9,2020,2020-09-01,6.58
3521,10,2020,2020-10-01,6.23
3521,11,2020,2020-11-01,6.069999999999999
3521,12,2020,2020-12-01,6.7299999999999995
3521,1,2021,2021-01-01,4.247142857142857
3521,2,2021,2021-02-01,4.291428571428572
3521,3,2021,2021-03-01,5.982857142857143
3521,4,2021,2021-04-01,5.434285714285714
3521,5,2021,2021-05-01,5.542857142857143
3521,6,2021,2021-06-01,5.204285714285714
3521,7,2021,2021-07-01,5.451428571428571
3521,8,2021,2021-08-01,4.63
3521,9,2021,2021-09-01,6.45
3521,10,2021,2021-10-01,6.09
3521,11,2021,2021-11-01,5.96
3521,12,2021,2021-12-01,6.62
3521,1,2022,2022-01-01,4.1657142857142855
3521,2,2022,2022-02-01,4.207142857142857
3521,3,2022,2022-03-01,5.8342857142857145
3521,4,2022,2022-04-01,5.291428571428571
3521,5,2022,2022-05-01,5.414285714285715
3521,6,2022,2022-06-01,5.091428571428571
3521,7,2022,2022-07-01,5.337142857142857
3521,8,2022,2022-08-01,4.54
3521,9,2022,2022-09-01,6.32
3521,10,2022,2022-10-01,5.95
3521,11,2022,2022-11-01,5.85
3521,12,2022,2022-12-01,6.51
3521,1,2023,2023-01-01,4.0842857142857145
3521,2,2023,2023-02-01,4.122857142857143
3521,3,2023,2023-03-01,5.685714285714286
3521,4,2023,2023-04-01,5.148571428571429
3521,5,2023,2023-05-01,5.285714285714286
3521,6,2023,2023-06-01,4.978571428571429
3521,7,2023,2023-07-01,5.222857142857142
3521,8,2023,2023-08-01,4.449999999999999
3521,9,2023,2023-09-01,6.1899999999999995
3521,10,2023,2023-10-01,5.81
3521,11,2023,2023-11-01,5.74
3521,12,2023,2023-12-01,6.4
3521,1,2024,2024-01-01,4.002857142857143
3521,2,2024,2024-02-01,4.038571428571428
3521,3,2024,2024-03-01,5.537142857142857
3521,4,2024,2024-04-01,5.005714285714285
3521,5,2024,2024-05-01,5.1571428571428575
3521,6,2024,2024-06-01,4.865714285714286
3521,7,2024,2024-07-01,5.1085714285714285
3521,8,2024,2024-08-01,4.359999999999999
3521,9,2024,2024-09-01,6.06
3521,10,2024,2024-10-01,5.67
3521,11,2024,2024-11-01,5.63
3521,12,2024,2024-12-01,6.29
3521,1,2025,2025-01-01,3.9214285714285713
3521,2,2025,2025-02-01,3.9542857142857146
3521,3,2025,2025-03-01,5.388571428571429
3521,4,2025,2025-04-01,4.862857142857143
3521,5,2025,2025-05-01,5.0285714285714285
3521,6,2025,2025-06-01,4.752857142857143
3521,7,2025,2025-07-01,4.994285714285715
3521,8,2025,2025-08-01,4.27
3521,9,2025,2025-09-01,5.93
3521,10,2025,2025-10-01,5.529999999999999
3521,11,2025,2025-11-01,5.5200000000000005
3521,12,2025,2025-12-01,6.180000000000001
3521,1,2026,2026-01-01,3.84
3521,2,2026,2026-02-01,3.87
3521,3,2026,2026-03-01,5.24
3521,4,2026,2026-04-01,4.72
3521,5,2026,2026-05-01,4.9
3521,6,2026,2026-06-01,4.64
3521,7,2026,2026-07-01,4.88
3521,8,2026,2026-08-01,4.18
3521,9,2026,2026-09-01,5.8
3521,10,2026,2026-10-01,5.39
3521,11,2026,2026-11-01,5.41
3521,12,2026,2026-12-01,6.07
3521,1,2027,2027-01-01,3.82
3521,2,2027,2027-02-01,3.846
3521,3,2027,2027-03-01,5.214
3521,4,2027,2027-04-01,4.6979999999999995
3521,5,2027,2027-05-01,4.878
3521,6,2027,2027-06-01,4.622
3521,7,2027,2027-07-01,4.88
3521,8,2027,2027-08-01,4.1739999999999995
3521,9,2027,2027-09-01,5.784
3521,10,2027,2027-10-01,5.38
3521,11,2027,2027-11-01,5.394
3521,12,2027,2027-12-01,6.0440000000000005
3521,1,2028,2028-01-01,3.8
3521,2,2028,2028-02-01,3.822
3521,3,2028,2028-03-01,5.188000000000001
3521,4,2028,2028-04-01,4.676
3521,5,2028,2028-05-01,4.856
3521,6,2028,2028-06-01,4.604
3521,7,2028,2028-07-01,4.88
3521,8,2028,2028-08-01,4.168
3521,9,2028,2028-09-01,5.768
3521,10,2028,2028-10-01,5.37
3521,11,2028,2028-11-01,5.378
3521,12,2028,2028-12-01,6.018000000000001
3521,1,2029,2029-01-01,3.7800000000000002
3521,2,2029,2029-02-01,3.798
3521,3,2029,2029-03-01,5.162
3521,4,2029,2029-04-01,4.654
3521,5,2029,2029-05-01,4.8340000000000005
3521,6,2029,2029-06-01,4.585999999999999
3521,7,2029,2029-07-01,4.88
3521,8,2029,2029-08-01,4.162
3521,9,2029,2029-09-01,5.752
3521,10,2029,2029-10-01,5.359999999999999
3521,11,2029,2029-11-01,5.362
3521,12,2029,2029-12-01,5.992
3521,1,2030,2030-01-01,3.7600000000000002
3521,2,2030,2030-02-01,3.774
3521,3,2030,2030-03-01,5.136
3521,4,2030,2030-04-01,4.632000000000001
3521,5,2030,2030-05-01,4.812
3521,6,2030,2030-06-01,4.568
3521,7,2030,2030-07-01,4.88
3521,8,2030,2030-08-01,4.156000000000001
3521,9,2030,2030-09-01,5.736
3521,10,2030,2030-10-01,5.35
3521,11,2030,2030-11-01,5.346
3521,12,2030,2030-12-01,5.966
3521,1,2031,2031-01-01,3.74
3521,2,2031,2031-02-01,3.75
3521,3,2031,2031-03-01,5.11
3521,4,2031,2031-04-01,4.61
3521,5,2031,2031-05-01,4.79
3521,6,2031,2031-06-01,4.55
3521,7,2031,2031-07-01,4.88
3521,8,2031,2031-08-01,4.15
3521,9,2031,2031-09-01,5.72
3521,10,2031,2031-10-01,5.34
3521,11,2031,2031-11-01,5.33
3521,12,2031,2031-12-01,5.94
3521,1,2032,2032-01-01,3.738
3521,2,2032,2032-02-01,3.74
3521,3,2032,2032-03-01,5.112
3521,4,2032,2032-04-01,4.614
3521,5,2032,2032-05-01,4.8
3521,6,2032,2032-06-01,4.556
3521,7,2032,2032-07-01,4.88
3521,8,2032,2032-08-01,4.15
3521,9,2032,2032-09-01,5.7219999999999995
3521,10,2032,2032-10-01,5.346
3521,11,2032,2032-11-01,5.334
3521,12,2032,2032-12-01,5.94
3521,1,2033,2033-01-01,3.736
3521,2,2033,2033-02-01,3.73
3521,3,2033,2033-03-01,5.114
3521,4,2033,2033-04-01,4.618
3521,5,2033,2033-05-01,4.81
3521,6,2033,2033-06-01,4.562
3521,7,2033,2033-07-01,4.88
3521,8,2033,2033-08-01,4.15
3521,9,2033,2033-09-01,5.724
3521,10,2033,2033-10-01,5.352
3521,11,2033,2033-11-01,5.338
3521,12,2033,2033-12-01,5.94
3521,1,2034,2034-01-01,3.734
3521,2,2034,2034-02-01,3.72
3521,3,2034,2034-03-01,5.1160000000000005
3521,4,2034,2034-04-01,4.622
3521,5,2034,2034-05-01,4.82
3521,6,2034,2034-06-01,4.568
3521,7,2034,2034-07-01,4.88
3521,8,2034,2034-08-01,4.15
3521,9,2034,2034-09-01,5.726
3521,10,2034,2034-10-01,5.358
3521,11,2034,2034-11-01,5.342
3521,12,2034,2034-12-01,5.94
3521,1,2035,2035-01-01,3.732
3521,2,2035,2035-02-01,3.71
3521,3,2035,2035-03-01,5.118
3521,4,2035,2035-04-01,4.626
3521,5,2035,2035-05-01,4.83
3521,6,2035,2035-06-01,4.574
3521,7,2035,2035-07-01,4.88
3521,8,2035,2035-08-01,4.15
3521,9,2035,2035-09-01,5.728000000000001
3521,10,2035,2035-10-01,5.364
3521,11,2035,2035-11-01,5.346
3521,12,2035,2035-12-01,5.94
3521,1,2036,2036-01-01,3.73
3521,2,2036,2036-02-01,3.7
3521,3,2036,2036-03-01,5.12
3521,4,2036,2036-04-01,4.63
3521,5,2036,2036-05-01,4.84
3521,6,2036,2036-06-01,4.58
3521,7,2036,2036-07-01,4.88
3521,8,2036,2036-08-01,4.15
3521,9,2036,2036-09-01,5.73
3521,10,2036,2036-10-01,5.37
3521,11,2036,2036-11-01,5.35
3521,12,2036,2036-12-01,5.94
3522,1,2019,2019-01-01,1.41
3522,2,2019,2019-02-01,1.66
3522,3,2019,2019-03-01,3.03
3522,4,2019,2019-04-01,2.75
3522,5,2019,2019-05-01,2.38
3522,6,2019,2019-06-01,2.18
3522,7,2019,2019-07-01,2.64
3522,8,2019,2019-08-01,1.91
3522,9,2019,2019-09-01,3.02
3522,10,2019,2019-10-01,2.98
3522,11,2019,2019-11-01,2.94
3522,12,2019,2019-12-01,3.01
3522,1,2020,2020-01-01,1.3828571428571428
3522,2,2020,2020-02-01,1.6257142857142857
3522,3,2020,2020-03-01,2.9285714285714284
3522,4,2020,2020-04-01,2.65
3522,5,2020,2020-05-01,2.297142857142857
3522,6,2020,2020-06-01,2.107142857142857
3522,7,2020,2020-07-01,2.5700000000000003
3522,8,2020,2020-08-01,1.857142857142857
3522,9,2020,2020-09-01,2.9385714285714286
3522,10,2020,2020-10-01,2.88
3522,11,2020,2020-11-01,2.8771428571428572
3522,12,2020,2020-12-01,2.9685714285714284
3522,1,2021,2021-01-01,1.3557142857142856
3522,2,2021,2021-02-01,1.5914285714285714
3522,3,2021,2021-03-01,2.827142857142857
3522,4,2021,2021-04-01,2.55
3522,5,2021,2021-05-01,2.2142857142857144
3522,6,2021,2021-06-01,2.0342857142857143
3522,7,2021,2021-07-01,2.5
3522,8,2021,2021-08-01,1.8042857142857143
3522,9,2021,2021-09-01,2.857142857142857
3522,10,2021,2021-10-01,2.78
3522,11,2021,2021-11-01,2.814285714285714
3522,12,2021,2021-12-01,2.927142857142857
3522,1,2022,2022-01-01,1.3285714285714285
3522,2,2022,2022-02-01,1.5571428571428572
3522,3,2022,2022-03-01,2.7257142857142855
3522,4,2022,2022-04-01,2.45
3522,5,2022,2022-05-01,2.1314285714285712
3522,6,2022,2022-06-01,1.9614285714285715
3522,7,2022,2022-07-01,2.43
3522,8,2022,2022-08-01,1.7514285714285713
3522,9,2022,2022-09-01,2.775714285714286
3522,10,2022,2022-10-01,2.6799999999999997
3522,11,2022,2022-11-01,2.7514285714285713
3522,12,2022,2022-12-01,2.8857142857142857
3522,1,2023,2023-01-01,1.3014285714285714
3522,2,2023,2023-02-01,1.5228571428571427
3522,3,2023,2023-03-01,2.624285714285714
3522,4,2023,2023-04-01,2.35
3522,5,2023,2023-05-01,2.0485714285714285
3522,6,2023,2023-06-01,1.8885714285714286
3522,7,2023,2023-07-01,2.36
3522,8,2023,2023-08-01,1.6985714285714286
3522,9,2023,2023-09-01,2.6942857142857144
3522,10,2023,2023-10-01,2.58
3522,11,2023,2023-11-01,2.6885714285714286
3522,12,2023,2023-12-01,2.8442857142857143
3522,1,2024,2024-01-01,1.2742857142857142
3522,2,2024,2024-02-01,1.4885714285714284
3522,3,2024,2024-03-01,2.5228571428571427
3522,4,2024,2024-04-01,2.25
3522,5,2024,2024-05-01,1.9657142857142857
3522,6,2024,2024-06-01,1.8157142857142858
3522,7,2024,2024-07-01,2.29
3522,8,2024,2024-08-01,1.6457142857142857
3522,9,2024,2024-09-01,2.612857142857143
3522,10,2024,2024-10-01,2.48
3522,11,2024,2024-11-01,2.6257142857142854
3522,12,2024,2024-12-01,2.802857142857143
3522,1,2025,2025-01-01,1.247142857142857
3522,2,2025,2025-02-01,1.4542857142857142
3522,3,2025,2025-03-01,2.4214285714285713
3522,4,2025,2025-04-01,2.15
3522,5,2025,2025-05-01,1.882857142857143
3522,6,2025,2025-06-01,1.7428571428571429
3522,7,2025,2025-07-01,2.2199999999999998
3522,8,2025,2025-08-01,1.592857142857143
3522,9,2025,2025-09-01,2.5314285714285716
3522,10,2025,2025-10-01,2.38
3522,11,2025,2025-11-01,2.5628571428571427
3522,12,2025,2025-12-01,2.7614285714285716
3522,1,2026,2026-01-01,1.22
3522,2,2026,2026-02-01,1.42
3522,3,2026,2026-03-01,2.32
3522,4,2026,2026-04-01,2.05
3522,5,2026,2026-05-01,1.8
3522,6,2026,2026-06-01,1.67
3522,7,2026,2026-07-01,2.15
3522,8,2026,2026-08-01,1.54
3522,9,2026,2026-09-01,2.45
3522,10,2026,2026-10-01,2.28
3522,11,2026,2026-11-01,2.5
3522,12,2026,2026-12-01,2.72
3522,1,2027,2027-01-01,1.218
3522,2,2027,2027-02-01,1.416
3522,3,2027,2027-03-01,2.314
3522,4,2027,2027-04-01,2.042
3522,5,2027,2027-05-01,1.79
3522,6,2027,2027-06-01,1.668
3522,7,2027,2027-07-01,2.164
3522,8,2027,2027-08-01,1.546
3522,9,2027,2027-09-01,2.454
3522,10,2027,2027-10-01,2.286
3522,11,2027,2027-11-01,2.502
3522,12,2027,2027-12-01,2.72
3522,1,2028,2028-01-01,1.216
3522,2,2028,2028-02-01,1.412
3522,3,2028,2028-03-01,2.308
3522,4,2028,2028-04-01,2.034
3522,5,2028,2028-05-01,1.78
3522,6,2028,2028-06-01,1.666
3522,7,2028,2028-07-01,2.178
3522,8,2028,2028-08-01,1.552
3522,9,2028,2028-09-01,2.458
3522,10,2028,2028-10-01,2.292
3522,11,2028,2028-11-01,2.504
3522,12,2028,2028-12-01,2.72
3522,1,2029,2029-01-01,1.214
3522,2,2029,2029-02-01,1.408
3522,3,2029,2029-03-01,2.302
3522,4,2029,2029-04-01,2.026
