"","HLTH_SERVICE_DLVR_AREA_NAME","month","year","date","background_pm25","wildfire_pm25","average_mo_raqdpsfw","average_mo_raqdps","factor","wildfire_pm25_scaled","total_pm25"
"7975","Northern Interior",7,2024,2024-07-01,0.488571428571429,0.03997709548719,0.47315904771904,0.43318195223185,1.00649350649351,0.0402366870163276,0.528808115587756
"7976","Northern Interior",7,2024,2024-07-01,0.488571428571429,4.93015001483316,5.64381698854611,0.713666973712954,1.00649350649351,4.96216397596844,5.45073540453987
"7977","Northern Interior",7,2024,2024-07-01,0.488571428571429,0.0763566085181249,0.566422615688488,0.490066007170363,1.00649350649351,0.0768524306513595,0.565423859222788
"7978","Northern Interior",7,2024,2024-07-01,0.488571428571429,22.077295012467,22.6725068384013,0.595211825934286,1.00649350649351,22.2206540709895,22.709225499561
"7979","Northern Interior",7,2025,2025-07-01,0.487012987012987,0.772501081135825,1.31214761878544,0.539646537649615,1.01298701298701,0.782533562709017,1.269546549722
"7980","Northern Interior",7,2025,2025-07-01,0.487012987012987,1.28989425736248,1.79137235038265,0.501478093020173,1.01298701298701,1.30664613083472,1.7936591178477
"7981","Northern Interior",7,2025,2025-07-01,0.487012987012987,0.03997709548719,0.47315904771904,0.43318195223185,1.01298701298701,0.0404962785454652,0.527509265558452
"7982","Northern Interior",7,2025,2025-07-01,0.487012987012987,4.93015001483316,5.64381698854611,0.713666973712954,1.01298701298701,4.99417793710372,5.4811909241167
"7983","Northern Interior",7,2025,2025-07-01,0.487012987012987,0.0763566085181249,0.566422615688488,0.490066007170363,1.01298701298701,0.0773482527845941,0.564361239797581
"7984","Northern Interior",7,2025,2025-07-01,0.487012987012987,22.077295012467,22.6725068384013,0.595211825934286,1.01298701298701,22.364013129512,22.851026116525
"7985","Northern Interior",7,2026,2026-07-01,0.485454545454545,0.772501081135825,1.31214761878544,0.539646537649615,1.01948051948052,0.787549803495614,1.27300434895016
"7986","Northern Interior",7,2026,2026-07-01,0.485454545454545,1.28989425736248,1.79137235038265,0.501478093020173,1.01948051948052,1.31502206757084,1.80047661302538
"7987","Northern Interior",7,2026,2026-07-01,0.485454545454545,0.03997709548719,0.47315904771904,0.43318195223185,1.01948051948052,0.0407558700746028,0.526210415529148
"7988","Northern Interior",7,2026,2026-07-01,0.485454545454545,4.93015001483316,5.64381698854611,0.713666973712954,1.01948051948052,5.026191898239,5.51164644369354
"7989","Northern Interior",7,2026,2026-07-01,0.485454545454545,0.0763566085181249,0.566422615688488,0.490066007170363,1.01948051948052,0.0778440749178287,0.563298620372374
"7990","Northern Interior",7,2026,2026-07-01,0.485454545454545,22.077295012467,22.6725068384013,0.595211825934286,1.01948051948052,22.5073721880346,22.9928267334891
"7991","Northern Interior",7,2027,2027-07-01,0.484545454545455,0.772501081135825,1.31214761878544,0.539646537649615,1.02597402597403,0.79256604428221,1.27711149882766
"7992","Northern Interior",7,2027,2027-07-01,0.484545454545455,1.28989425736248,1.79137235038265,0.501478093020173,1.02597402597403,1.32339800430696,1.80794345885241
"7993","Northern Interior",7,2027,2027-07-01,0.484545454545455,0.03997709548719,0.47315904771904,0.43318195223185,1.02597402597403,0.0410154616037404,0.525560916149195
"7994","Northern Interior",7,2027,2027-07-01,0.484545454545455,4.93015001483316,5.64381698854611,0.713666973712954,1.02597402597403,5.05820585937428,5.54275131391973
