"","HLTH_SERVICE_DLVR_AREA_NAME","year","month","date","pm25","scenario","background_pm25","wildfire_pm25"
"4035","Fraser East",2023,5,2023-05-01,2.32031633883335,"projection_25",2.24657142857143,0.0737449102619201
"4036","Fraser East",2023,5,2023-05-01,2.72607557771873,"projection_25",2.24657142857143,0.4795041491473
"4037","Fraser East",2024,5,2024-05-01,2.28164153191219,"projection_25",2.22571428571429,0.0557462518736398
"4038","Fraser East",2024,5,2024-05-01,2.83392635490929,"projection_25",2.22571428571429,0.60624374534648
"4039","Fraser East",2024,5,2024-05-01,2.29978322735071,"projection_25",2.22571428571429,0.0738292363236801
"4040","Fraser East",2024,5,2024-05-01,2.25160178429999,"projection_25",2.22571428571429,0.0258037202731298
"4041","Fraser East",2024,5,2024-05-01,2.29969862750303,"projection_25",2.22571428571429,0.0737449102619201
"4042","Fraser East",2024,5,2024-05-01,2.70677526651466,"projection_25",2.22571428571429,0.4795041491473
"4043","Fraser East",2025,5,2025-05-01,2.26096538337931,"projection_25",2.20485714285714,0.0557462518736398
"4044","Fraser East",2025,5,2025-05-01,2.81503753590068,"projection_25",2.20485714285714,0.60624374534648
"4045","Fraser East",2025,5,2025-05-01,2.2791657898063,"projection_25",2.20485714285714,0.0738292363236801
"4046","Fraser East",2025,5,2025-05-01,2.23082841975542,"projection_25",2.20485714285714,0.0258037202731298
"4047","Fraser East",2025,5,2025-05-01,2.27908091617271,"projection_25",2.20485714285714,0.0737449102619201
"4048","Fraser East",2025,5,2025-05-01,2.68747495531059,"projection_25",2.20485714285714,0.4795041491473
"4049","Fraser East",2026,5,2026-05-01,2.24028923484643,"projection_25",2.184,0.0557462518736398
"4050","Fraser East",2026,5,2026-05-01,2.79614871689206,"projection_25",2.184,0.60624374534648
"4051","Fraser East",2026,5,2026-05-01,2.2585483522619,"projection_25",2.184,0.0738292363236801
"4052","Fraser East",2026,5,2026-05-01,2.21005505521086,"projection_25",2.184,0.0258037202731298
"4053","Fraser East",2026,5,2026-05-01,2.25846320484239,"projection_25",2.184,0.0737449102619201
"4054","Fraser East",2026,5,2026-05-01,2.66817464410653,"projection_25",2.184,0.4795041491473
"4055","Fraser East",2027,5,2027-05-01,2.2332702291707,"projection_25",2.1768,0.0557462518736398
"4056","Fraser East",2027,5,2027-05-01,2.79091704074059,"projection_25",2.1768,0.60624374534648
"4057","Fraser East",2027,5,2027-05-01,2.25158805757464,"projection_25",2.1768,0.0738292363236801
"4058","Fraser East",2027,5,2027-05-01,2.20293883352343,"projection_25",2.1768,0.0258037202731298
"4059","Fraser East",2027,5,2027-05-01,2.25150263636922,"projection_25",2.1768,0.0737449102619201
"4060","Fraser East",2027,5,2027-05-01,2.6625314757596,"projection_25",2.1768,0.4795041491473
"4061","Fraser East",2028,5,2028-05-01,2.22625122349497,"projection_25",2.1696,0.0557462518736398
"4062","Fraser East",2028,5,2028-05-01,2.78568536458912,"projection_25",2.1696,0.60624374534648
"4063","Fraser East",2028,5,2028-05-01,2.24462776288738,"projection_25",2.1696,0.0738292363236801
"4064","Fraser East",2028,5,2028-05-01,2.195822611836,"projection_25",2.1696,0.0258037202731298
"4065","Fraser East",2028,5,2028-05-01,2.24454206789604,"projection_25",2.1696,0.0737449102619201
"4066","Fraser East",2028,5,2028-05-01,2.65688830741268,"projection_25",2.1696,0.4795041491473
"4067","Fraser East",2029,5,2029-05-01,2.21923221781923,"projection_25",2.1624,0.0557462518736398
"4068","Fraser East",2029,5,2029-05-01,2.78045368843764,"projection_25",2.1624,0.60624374534648
"4069","Fraser East",2029,5,2029-05-01,2.23766746820012,"projection_25",2.1624,0.0738292363236801
"4070","Fraser East",2029,5,2029-05-01,2.18870639014858,"projection_25",2.1624,0.0258037202731298
"4071","Fraser East",2029,5,2029-05-01,2.23758149942287,"projection_25",2.1624,0.0737449102619201
"4072","Fraser East",2029,5,2029-05-01,2.65124513906575,"projection_25",2.1624,0.4795041491473
"4073","Fraser East",2030,5,2030-05-01,2.2122132121435,"projection_25",2.1552,0.0557462518736398
"4074","Fraser East",2030,5,2030-05-01,2.77522201228617,"projection_25",2.1552,0.60624374534648
"4075","Fraser East",2030,5,2030-05-01,2.23070717351285,"projection_25",2.1552,0.0738292363236801
"4076","Fraser East",2030,5,2030-05-01,2.18159016846116,"projection_25",2.1552,0.0258037202731298
"4077","Fraser East",2030,5,2030-05-01,2.23062093094969,"projection_25",2.1552,0.0737449102619201
"4078","Fraser East",2030,5,2030-05-01,2.64560197071883,"projection_25",2.1552,0.4795041491473
"4079","Fraser East",2031,5,2031-05-01,2.20519420646776,"projection_25",2.148,0.0557462518736398
"4080","Fraser East",2031,5,2031-05-01,2.7699903361347,"projection_25",2.148,0.60624374534648
"4081","Fraser East",2031,5,2031-05-01,2.22374687882559,"projection_25",2.148,0.0738292363236801
"4082","Fraser East",2031,5,2031-05-01,2.17447394677373,"projection_25",2.148,0.0258037202731298
"4083","Fraser East",2031,5,2031-05-01,2.22366036247652,"projection_25",2.148,0.0737449102619201
"4084","Fraser East",2031,5,2031-05-01,2.6399588023719,"projection_25",2.148,0.4795041491473
"4085","Fraser East",2032,5,2032-05-01,2.20977520079203,"projection_25",2.1524,0.0557462518736398
"4086","Fraser East",2032,5,2032-05-01,2.77635865998323,"projection_25",2.1524,0.60624374534648
"4087","Fraser East",2032,5,2032-05-01,2.22838658413833,"projection_25",2.1524,0.0738292363236801
"4088","Fraser East",2032,5,2032-05-01,2.17895772508631,"projection_25",2.1524,0.0258037202731298
"4089","Fraser East",2032,5,2032-05-01,2.22829979400334,"projection_25",2.1524,0.0737449102619201
"4090","Fraser East",2032,5,2032-05-01,2.64591563402498,"projection_25",2.1524,0.4795041491473
"4091","Fraser East",2033,5,2033-05-01,2.21435619511629,"projection_25",2.1568,0.0557462518736398
"4092","Fraser East",2033,5,2033-05-01,2.78272698383175,"projection_25",2.1568,0.60624374534648
"4093","Fraser East",2033,5,2033-05-01,2.23302628945107,"projection_25",2.1568,0.0738292363236801
"4094","Fraser East",2033,5,2033-05-01,2.18344150339888,"projection_25",2.1568,0.0258037202731298
"4095","Fraser East",2033,5,2033-05-01,2.23293922553016,"projection_25",2.1568,0.0737449102619201
"4096","Fraser East",2033,5,2033-05-01,2.65187246567806,"projection_25",2.1568,0.4795041491473
"4097","Fraser East",2034,5,2034-05-01,2.21893718944056,"projection_25",2.1612,0.0557462518736398
"4098","Fraser East",2034,5,2034-05-01,2.78909530768028,"projection_25",2.1612,0.60624374534648
"4099","Fraser East",2034,5,2034-05-01,2.23766599476381,"projection_25",2.1612,0.0738292363236801
"4100","Fraser East",2034,5,2034-05-01,2.18792528171146,"projection_25",2.1612,0.0258037202731298
"4101","Fraser East",2034,5,2034-05-01,2.23757865705699,"projection_25",2.1612,0.0737449102619201
"4102","Fraser East",2034,5,2034-05-01,2.65782929733113,"projection_25",2.1612,0.4795041491473
"4103","Fraser East",2035,5,2035-05-01,2.22351818376482,"projection_25",2.1656,0.0557462518736398
"4104","Fraser East",2035,5,2035-05-01,2.79546363152881,"projection_25",2.1656,0.60624374534648
"4105","Fraser East",2035,5,2035-05-01,2.24230570007655,"projection_25",2.1656,0.0738292363236801
"4106","Fraser East",2035,5,2035-05-01,2.19240906002403,"projection_25",2.1656,0.0258037202731298
"4107","Fraser East",2035,5,2035-05-01,2.24221808858381,"projection_25",2.1656,0.0737449102619201
"4108","Fraser East",2035,5,2035-05-01,2.66378612898421,"projection_25",2.1656,0.4795041491473
"4109","Fraser East",2036,5,2036-05-01,2.22809917808909,"projection_25",2.17,0.0557462518736398
"4110","Fraser East",2036,5,2036-05-01,2.80183195537734,"projection_25",2.17,0.60624374534648
"4111","Fraser East",2036,5,2036-05-01,2.24694540538929,"projection_25",2.17,0.0738292363236801
"4112","Fraser East",2036,5,2036-05-01,2.19689283833661,"projection_25",2.17,0.0258037202731298
"4113","Fraser East",2036,5,2036-05-01,2.24685752011064,"projection_25",2.17,0.0737449102619201
"4114","Fraser East",2036,5,2036-05-01,2.66974296063728,"projection_25",2.17,0.4795041491473
"4115","Fraser East",2023,6,2023-06-01,1.5683111018422,"projection_25",1.50371428571429,0.06459681612791
"4116","Fraser East",2023,6,2023-06-01,1.50371428571429,"projection_25",1.50371428571429,0
"4117","Fraser East",2023,6,2023-06-01,1.53928730803524,"projection_25",1.50371428571429,0.0355730223209501
"4118","Fraser East",2023,6,2023-06-01,1.68217361728673,"projection_25",1.50371428571429,0.17845933157244
"4119","Fraser East",2023,6,2023-06-01,1.5241361835245,"projection_25",1.50371428571429,0.020421897810218
"4120","Fraser East",2023,6,2023-06-01,1.94349975396486,"projection_25",1.50371428571429,0.43978546825057
"4121","Fraser East",2024,6,2024-06-01,1.55794940319326,"projection_25",1.49314285714286,0.06459681612791
"4122","Fraser East",2024,6,2024-06-01,1.49314285714286,"projection_25",1.49314285714286,0
"4123","Fraser East",2024,6,2024-06-01,1.52883137628952,"projection_25",1.49314285714286,0.0355730223209501
"4124","Fraser East",2024,6,2024-06-01,1.67218160212949,"projection_25",1.49314285714286,0.17845933157244
"4125","Fraser East",2024,6,2024-06-01,1.5136310598161,"projection_25",1.49314285714286,0.020421897810218
"4126","Fraser East",2024,6,2024-06-01,1.93435620029034,"projection_25",1.49314285714286,0.43978546825057
"4127","Fraser East",2025,6,2025-06-01,1.54758770454433,"projection_25",1.48257142857143,0.06459681612791
"4128","Fraser East",2025,6,2025-06-01,1.48257142857143,"projection_25",1.48257142857143,0
"4129","Fraser East",2025,6,2025-06-01,1.51837544454381,"projection_25",1.48257142857143,0.0355730223209501
"4130","Fraser East",2025,6,2025-06-01,1.66218958697226,"projection_25",1.48257142857143,0.17845933157244
"4131","Fraser East",2025,6,2025-06-01,1.50312593610769,"projection_25",1.48257142857143,0.020421897810218
"4132","Fraser East",2025,6,2025-06-01,1.92521264661583,"projection_25",1.48257142857143,0.43978546825057
"4133","Fraser East",2026,6,2026-06-01,1.53722600589539,"projection_25",1.472,0.06459681612791
"4134","Fraser East",2026,6,2026-06-01,1.472,"projection_25",1.472,0
"4135","Fraser East",2026,6,2026-06-01,1.5079195127981,"projection_25",1.472,0.0355730223209501
"4136","Fraser East",2026,6,2026-06-01,1.65219757181503,"projection_25",1.472,0.17845933157244
"4137","Fraser East",2026,6,2026-06-01,1.49262081239928,"projection_25",1.472,0.020421897810218
"4138","Fraser East",2026,6,2026-06-01,1.91606909294132,"projection_25",1.472,0.43978546825057
"4139","Fraser East",2027,6,2027-06-01,1.53143573581788,"projection_25",1.466,0.06459681612791
"4140","Fraser East",2027,6,2027-06-01,1.466,"projection_25",1.466,0
"4141","Fraser East",2027,6,2027-06-01,1.50203500962382,"projection_25",1.466,0.0355730223209501
"4142","Fraser East",2027,6,2027-06-01,1.64677698522922,"projection_25",1.466,0.17845933157244
"4143","Fraser East",2027,6,2027-06-01,1.4866871172623,"projection_25",1.466,0.020421897810218
"4144","Fraser East",2027,6,2027-06-01,1.91149696783824,"projection_25",1.466,0.43978546825057
"4145","Fraser East",2028,6,2028-06-01,1.52564546574038,"projection_25",1.46,0.06459681612791
"4146","Fraser East",2028,6,2028-06-01,1.46,"projection_25",1.46,0
"4147","Fraser East",2028,6,2028-06-01,1.49615050644954,"projection_25",1.46,0.0355730223209501
"4148","Fraser East",2028,6,2028-06-01,1.64135639864342,"projection_25",1.46,0.17845933157244
"4149","Fraser East",2028,6,2028-06-01,1.48075342212532,"projection_25",1.46,0.020421897810218
"4150","Fraser East",2028,6,2028-06-01,1.90692484273516,"projection_25",1.46,0.43978546825057
"4151","Fraser East",2029,6,2029-06-01,1.51985519566287,"projection_25",1.454,0.06459681612791
"4152","Fraser East",2029,6,2029-06-01,1.454,"projection_25",1.454,0
"4153","Fraser East",2029,6,2029-06-01,1.49026600327525,"projection_25",1.454,0.0355730223209501
"4154","Fraser East",2029,6,2029-06-01,1.63593581205762,"projection_25",1.454,0.17845933157244
"4155","Fraser East",2029,6,2029-06-01,1.47481972698834,"projection_25",1.454,0.020421897810218
"4156","Fraser East",2029,6,2029-06-01,1.90235271763207,"projection_25",1.454,0.43978546825057
"4157","Fraser East",2030,6,2030-06-01,1.51406492558536,"projection_25",1.448,0.06459681612791
"4158","Fraser East",2030,6,2030-06-01,1.448,"projection_25",1.448,0
"4159","Fraser East",2030,6,2030-06-01,1.48438150010097,"projection_25",1.448,0.0355730223209501
"4160","Fraser East",2030,6,2030-06-01,1.63051522547181,"projection_25",1.448,0.17845933157244
"4161","Fraser East",2030,6,2030-06-01,1.46888603185136,"projection_25",1.448,0.020421897810218
"4162","Fraser East",2030,6,2030-06-01,1.89778059252899,"projection_25",1.448,0.43978546825057
"4163","Fraser East",2031,6,2031-06-01,1.50827465550786,"projection_25",1.442,0.06459681612791
"4164","Fraser East",2031,6,2031-06-01,1.442,"projection_25",1.442,0
"4165","Fraser East",2031,6,2031-06-01,1.47849699692669,"projection_25",1.442,0.0355730223209501
"4166","Fraser East",2031,6,2031-06-01,1.62509463888601,"projection_25",1.442,0.17845933157244
"4167","Fraser East",2031,6,2031-06-01,1.46295233671438,"projection_25",1.442,0.020421897810218
"4168","Fraser East",2031,6,2031-06-01,1.89320846742591,"projection_25",1.442,0.43978546825057
"4169","Fraser East",2032,6,2032-06-01,1.50808438543035,"projection_25",1.4416,0.06459681612791
"4170","Fraser East",2032,6,2032-06-01,1.4416,"projection_25",1.4416,0
"4171","Fraser East",2032,6,2032-06-01,1.47821249375241,"projection_25",1.4416,0.0355730223209501
"4172","Fraser East",2032,6,2032-06-01,1.62527405230021,"projection_25",1.4416,0.17845933157244
"4173","Fraser East",2032,6,2032-06-01,1.4626186415774,"projection_25",1.4416,0.020421897810218
"4174","Fraser East",2032,6,2032-06-01,1.89423634232283,"projection_25",1.4416,0.43978546825057
"4175","Fraser East",2033,6,2033-06-01,1.50789411535284,"projection_25",1.4412,0.06459681612791
"4176","Fraser East",2033,6,2033-06-01,1.4412,"projection_25",1.4412,0
"4177","Fraser East",2033,6,2033-06-01,1.47792799057812,"projection_25",1.4412,0.0355730223209501
"4178","Fraser East",2033,6,2033-06-01,1.6254534657144,"projection_25",1.4412,0.17845933157244
"4179","Fraser East",2033,6,2033-06-01,1.46228494644042,"projection_25",1.4412,0.020421897810218
"4180","Fraser East",2033,6,2033-06-01,1.89526421721974,"projection_25",1.4412,0.43978546825057
"4181","Fraser East",2034,6,2034-06-01,1.50770384527534,"projection_25",1.4408,0.06459681612791
"4182","Fraser East",2034,6,2034-06-01,1.4408,"projection_25",1.4408,0
"4183","Fraser East",2034,6,2034-06-01,1.47764348740384,"projection_25",1.4408,0.0355730223209501
"4184","Fraser East",2034,6,2034-06-01,1.6256328791286,"projection_25",1.4408,0.17845933157244
"4185","Fraser East",2034,6,2034-06-01,1.46195125130344,"projection_25",1.4408,0.020421897810218
"4186","Fraser East",2034,6,2034-06-01,1.89629209211666,"projection_25",1.4408,0.43978546825057
"4187","Fraser East",2035,6,2035-06-01,1.50751357519783,"projection_25",1.4404,0.06459681612791
"4188","Fraser East",2035,6,2035-06-01,1.4404,"projection_25",1.4404,0
"4189","Fraser East",2035,6,2035-06-01,1.47735898422956,"projection_25",1.4404,0.0355730223209501
"4190","Fraser East",2035,6,2035-06-01,1.62581229254279,"projection_25",1.4404,0.17845933157244
"4191","Fraser East",2035,6,2035-06-01,1.46161755616646,"projection_25",1.4404,0.020421897810218
"4192","Fraser East",2035,6,2035-06-01,1.89731996701358,"projection_25",1.4404,0.43978546825057
"4193","Fraser East",2036,6,2036-06-01,1.50732330512032,"projection_25",1.44,0.06459681612791
"4194","Fraser East",2036,6,2036-06-01,1.44,"projection_25",1.44,0
"4195","Fraser East",2036,6,2036-06-01,1.47707448105528,"projection_25",1.44,0.0355730223209501
"4196","Fraser East",2036,6,2036-06-01,1.62599170595699,"projection_25",1.44,0.17845933157244
"4197","Fraser East",2036,6,2036-06-01,1.46128386102948,"projection_25",1.44,0.020421897810218
"4198","Fraser East",2036,6,2036-06-01,1.8983478419105,"projection_25",1.44,0.43978546825057
"4199","Fraser East",2023,7,2023-07-01,2.19838393237356,"projection_25",1.288,0.91038393237356
"4200","Fraser East",2023,7,2023-07-01,1.3401779451118,"projection_25",1.288,0.0521779451118001
"4201","Fraser East",2023,7,2023-07-01,1.6153876213579,"projection_25",1.288,0.3273876213579
"4202","Fraser East",2023,7,2023-07-01,4.66971602612737,"projection_25",1.288,3.38171602612737
"4203","Fraser East",2023,7,2023-07-01,1.61439605159582,"projection_25",1.288,0.32639605159582
"4204","Fraser East",2023,7,2023-07-01,2.09140740104639,"projection_25",1.288,0.80340740104639
"4205","Fraser East",2024,7,2024-07-01,2.18933972436179,"projection_25",1.276,0.91038393237356
"4206","Fraser East",2024,7,2024-07-01,1.3283473540245,"projection_25",1.276,0.0521779451118001
"4207","Fraser East",2024,7,2024-07-01,1.60445056818049,"projection_25",1.276,0.3273876213579
"4208","Fraser East",2024,7,2024-07-01,4.6686956236148,"projection_25",1.276,3.38171602612737
"4209","Fraser East",2024,7,2024-07-01,1.60345577903607,"projection_25",1.276,0.32639605159582
"4210","Fraser East",2024,7,2024-07-01,2.0820158666342,"projection_25",1.276,0.80340740104639
"4211","Fraser East",2025,7,2025-07-01,2.18029551635001,"projection_25",1.264,0.91038393237356
"4212","Fraser East",2025,7,2025-07-01,1.3165167629372,"projection_25",1.264,0.0521779451118001
"4213","Fraser East",2025,7,2025-07-01,1.59351351500308,"projection_25",1.264,0.3273876213579
"4214","Fraser East",2025,7,2025-07-01,4.66767522110222,"projection_25",1.264,3.38171602612737
"4215","Fraser East",2025,7,2025-07-01,1.59251550647631,"projection_25",1.264,0.32639605159582
"4216","Fraser East",2025,7,2025-07-01,2.07262433222202,"projection_25",1.264,0.80340740104639
"4217","Fraser East",2026,7,2026-07-01,2.17125130833824,"projection_25",1.252,0.91038393237356
"4218","Fraser East",2026,7,2026-07-01,1.3046861718499,"projection_25",1.252,0.0521779451118001
"4219","Fraser East",2026,7,2026-07-01,1.58257646182567,"projection_25",1.252,0.3273876213579
"4220","Fraser East",2026,7,2026-07-01,4.66665481858965,"projection_25",1.252,3.38171602612737
"4221","Fraser East",2026,7,2026-07-01,1.58157523391656,"projection_25",1.252,0.32639605159582
"4222","Fraser East",2026,7,2026-07-01,2.06323279780983,"projection_25",1.252,0.80340740104639
"4223","Fraser East",2027,7,2027-07-01,2.16660710032646,"projection_25",1.2444,0.91038393237356
"4224","Fraser East",2027,7,2027-07-01,1.2972555807626,"projection_25",1.2444,0.0521779451118001
"4225","Fraser East",2027,7,2027-07-01,1.57603940864826,"projection_25",1.2444,0.3273876213579
"4226","Fraser East",2027,7,2027-07-01,4.67003441607708,"projection_25",1.2444,3.38171602612737
"4227","Fraser East",2027,7,2027-07-01,1.5750349613568,"projection_25",1.2444,0.32639605159582
"4228","Fraser East",2027,7,2027-07-01,2.05824126339764,"projection_25",1.2444,0.80340740104639
"4229","Fraser East",2028,7,2028-07-01,2.16196289231469,"projection_25",1.2368,0.91038393237356
"4230","Fraser East",2028,7,2028-07-01,1.2898249896753,"projection_25",1.2368,0.0521779451118001
"4231","Fraser East",2028,7,2028-07-01,1.56950235547085,"projection_25",1.2368,0.3273876213579
"4232","Fraser East",2028,7,2028-07-01,4.6734140135645,"projection_25",1.2368,3.38171602612737
"4233","Fraser East",2028,7,2028-07-01,1.56849468879705,"projection_25",1.2368,0.32639605159582
"4234","Fraser East",2028,7,2028-07-01,2.05324972898545,"projection_25",1.2368,0.80340740104639
"4235","Fraser East",2029,7,2029-07-01,2.15731868430292,"projection_25",1.2292,0.91038393237356
"4236","Fraser East",2029,7,2029-07-01,1.282394398588,"projection_25",1.2292,0.0521779451118001
"4237","Fraser East",2029,7,2029-07-01,1.56296530229344,"projection_25",1.2292,0.3273876213579
"4238","Fraser East",2029,7,2029-07-01,4.67679361105193,"projection_25",1.2292,3.38171602612737
"4239","Fraser East",2029,7,2029-07-01,1.5619544162373,"projection_25",1.2292,0.32639605159582
"4240","Fraser East",2029,7,2029-07-01,2.04825819457327,"projection_25",1.2292,0.80340740104639
"4241","Fraser East",2030,7,2030-07-01,2.15267447629114,"projection_25",1.2216,0.91038393237356
"4242","Fraser East",2030,7,2030-07-01,1.2749638075007,"projection_25",1.2216,0.0521779451118001
"4243","Fraser East",2030,7,2030-07-01,1.55642824911603,"projection_25",1.2216,0.3273876213579
"4244","Fraser East",2030,7,2030-07-01,4.68017320853936,"projection_25",1.2216,3.38171602612737
"4245","Fraser East",2030,7,2030-07-01,1.55541414367754,"projection_25",1.2216,0.32639605159582
"4246","Fraser East",2030,7,2030-07-01,2.04326666016108,"projection_25",1.2216,0.80340740104639
"4247","Fraser East",2031,7,2031-07-01,2.14803026827937,"projection_25",1.214,0.91038393237356
"4248","Fraser East",2031,7,2031-07-01,1.26753321641341,"projection_25",1.214,0.0521779451118001
"4249","Fraser East",2031,7,2031-07-01,1.54989119593862,"projection_25",1.214,0.3273876213579
"4250","Fraser East",2031,7,2031-07-01,4.68355280602678,"projection_25",1.214,3.38171602612737
"4251","Fraser East",2031,7,2031-07-01,1.54887387111779,"projection_25",1.214,0.32639605159582
"4252","Fraser East",2031,7,2031-07-01,2.03827512574889,"projection_25",1.214,0.80340740104639
"4253","Fraser East",2032,7,2032-07-01,2.14938606026759,"projection_25",1.2124,0.91038393237356
"4254","Fraser East",2032,7,2032-07-01,1.26610262532611,"projection_25",1.2124,0.0521779451118001
"4255","Fraser East",2032,7,2032-07-01,1.54935414276122,"projection_25",1.2124,0.3273876213579
"4256","Fraser East",2032,7,2032-07-01,4.69293240351421,"projection_25",1.2124,3.38171602612737
"4257","Fraser East",2032,7,2032-07-01,1.54833359855804,"projection_25",1.2124,0.32639605159582
"4258","Fraser East",2032,7,2032-07-01,2.03928359133671,"projection_25",1.2124,0.80340740104639
"4259","Fraser East",2033,7,2033-07-01,2.15074185225582,"projection_25",1.2108,0.91038393237356
"4260","Fraser East",2033,7,2033-07-01,1.26467203423881,"projection_25",1.2108,0.0521779451118001
"4261","Fraser East",2033,7,2033-07-01,1.54881708958381,"projection_25",1.2108,0.3273876213579
"4262","Fraser East",2033,7,2033-07-01,4.70231200100164,"projection_25",1.2108,3.38171602612737
"4263","Fraser East",2033,7,2033-07-01,1.54779332599828,"projection_25",1.2108,0.32639605159582
"4264","Fraser East",2033,7,2033-07-01,2.04029205692452,"projection_25",1.2108,0.80340740104639
"4265","Fraser East",2034,7,2034-07-01,2.15209764424404,"projection_25",1.2092,0.91038393237356
"4266","Fraser East",2034,7,2034-07-01,1.26324144315151,"projection_25",1.2092,0.0521779451118001
"4267","Fraser East",2034,7,2034-07-01,1.5482800364064,"projection_25",1.2092,0.3273876213579
"4268","Fraser East",2034,7,2034-07-01,4.71169159848906,"projection_25",1.2092,3.38171602612737
"4269","Fraser East",2034,7,2034-07-01,1.54725305343853,"projection_25",1.2092,0.32639605159582
"4270","Fraser East",2034,7,2034-07-01,2.04130052251233,"projection_25",1.2092,0.80340740104639
"4271","Fraser East",2035,7,2035-07-01,2.15345343623227,"projection_25",1.2076,0.91038393237356
"4272","Fraser East",2035,7,2035-07-01,1.26181085206421,"projection_25",1.2076,0.0521779451118001
"4273","Fraser East",2035,7,2035-07-01,1.54774298322899,"projection_25",1.2076,0.3273876213579
"4274","Fraser East",2035,7,2035-07-01,4.72107119597649,"projection_25",1.2076,3.38171602612737
"4275","Fraser East",2035,7,2035-07-01,1.54671278087877,"projection_25",1.2076,0.32639605159582
"4276","Fraser East",2035,7,2035-07-01,2.04230898810015,"projection_25",1.2076,0.80340740104639
"4277","Fraser East",2036,7,2036-07-01,2.1548092282205,"projection_25",1.206,0.91038393237356
"4278","Fraser East",2036,7,2036-07-01,1.26038026097691,"projection_25",1.206,0.0521779451118001
"4279","Fraser East",2036,7,2036-07-01,1.54720593005158,"projection_25",1.206,0.3273876213579
"4280","Fraser East",2036,7,2036-07-01,4.73045079346391,"projection_25",1.206,3.38171602612737
"4281","Fraser East",2036,7,2036-07-01,1.54617250831902,"projection_25",1.206,0.32639605159582
"4282","Fraser East",2036,7,2036-07-01,2.04331745368796,"projection_25",1.206,0.80340740104639
"4283","Fraser East",2023,8,2023-08-01,25.592053508206,"projection_25",2.00885714285714,23.5831963653488
"4284","Fraser East",2023,8,2023-08-01,2.4395552886494,"projection_25",2.00885714285714,0.43069814579226
"4285","Fraser East",2023,8,2023-08-01,2.22190377577449,"projection_25",2.00885714285714,0.21304663291735
"4286","Fraser East",2023,8,2023-08-01,9.96416741862276,"projection_25",2.00885714285714,7.95531027576562
"4287","Fraser East",2023,8,2023-08-01,4.5095698710064,"projection_25",2.00885714285714,2.50071272814926
"4288","Fraser East",2023,8,2023-08-01,20.903561623362,"projection_25",2.00885714285714,18.8947044805049
"4289","Fraser East",2024,8,2024-08-01,25.6523366132883,"projection_25",1.99257142857143,23.5831963653488
"4290","Fraser East",2024,8,2024-08-01,2.42466794496691,"projection_25",1.99257142857143,0.43069814579226
"4291","Fraser East",2024,8,2024-08-01,2.20630977133591,"projection_25",1.99257142857143,0.21304663291735
"4292","Fraser East",2024,8,2024-08-01,9.97371063380382,"projection_25",1.99257142857143,7.95531027576562
"4293","Fraser East",2024,8,2024-08-01,4.50140335389,"projection_25",1.99257142857143,2.50071272814926
"4294","Fraser East",2024,8,2024-08-01,20.9486223521948,"projection_25",1.99257142857143,18.8947044805049
"4295","Fraser East",2025,8,2025-08-01,25.7126197183706,"projection_25",1.97628571428571,23.5831963653488
"4296","Fraser East",2025,8,2025-08-01,2.40978060128442,"projection_25",1.97628571428571,0.43069814579226
"4297","Fraser East",2025,8,2025-08-01,2.19071576689733,"projection_25",1.97628571428571,0.21304663291735
"4298","Fraser East",2025,8,2025-08-01,9.98325384898488,"projection_25",1.97628571428571,7.95531027576562
"4299","Fraser East",2025,8,2025-08-01,4.49323683677361,"projection_25",1.97628571428571,2.50071272814926
"4300","Fraser East",2025,8,2025-08-01,20.9936830810276,"projection_25",1.97628571428571,18.8947044805049
"4301","Fraser East",2026,8,2026-08-01,25.7729028234529,"projection_25",1.96,23.5831963653488
"4302","Fraser East",2026,8,2026-08-01,2.39489325760192,"projection_25",1.96,0.43069814579226
"4303","Fraser East",2026,8,2026-08-01,2.17512176245875,"projection_25",1.96,0.21304663291735
"4304","Fraser East",2026,8,2026-08-01,9.99279706416593,"projection_25",1.96,7.95531027576562
"4305","Fraser East",2026,8,2026-08-01,4.48507031965721,"projection_25",1.96,2.50071272814926
"4306","Fraser East",2026,8,2026-08-01,21.0387438098604,"projection_25",1.96,18.8947044805049
"4307","Fraser East",2027,8,2027-08-01,25.8406716428209,"projection_25",1.9512,23.5831963653488
"4308","Fraser East",2027,8,2027-08-01,2.38749162820515,"projection_25",1.9512,0.43069814579226
"4309","Fraser East",2027,8,2027-08-01,2.16701347230589,"projection_25",1.9512,0.21304663291735
"4310","Fraser East",2027,8,2027-08-01,10.0098259936327,"projection_25",1.9512,7.95531027576562
"4311","Fraser East",2027,8,2027-08-01,4.48438951682652,"projection_25",1.9512,2.50071272814926
"4312","Fraser East",2027,8,2027-08-01,21.0912902529789,"projection_25",1.9512,18.8947044805049
"4313","Fraser East",2028,8,2028-08-01,25.9084404621889,"projection_25",1.9424,23.5831963653488
"4314","Fraser East",2028,8,2028-08-01,2.38008999880837,"projection_25",1.9424,0.43069814579226
"4315","Fraser East",2028,8,2028-08-01,2.15890518215302,"projection_25",1.9424,0.21304663291735
"4316","Fraser East",2028,8,2028-08-01,10.0268549230995,"projection_25",1.9424,7.95531027576562
"4317","Fraser East",2028,8,2028-08-01,4.48370871399584,"projection_25",1.9424,2.50071272814926
"4318","Fraser East",2028,8,2028-08-01,21.1438366960975,"projection_25",1.9424,18.8947044805049
