"","HLTH_SERVICE_DLVR_AREA_NAME","month","year","date","background_pm25","wildfire_pm25","average_mo_raqdpsfw","average_mo_raqdps","factor","wildfire_pm25_scaled","total_pm25"
"18506","Kootenay Boundary",6,2023,2023-06-01,0.848571428571429,0.0138076202085869,0.820859894351889,0.807052274143302,1,0.0138076202085869,0.862379048780015
"18507","Kootenay Boundary",6,2023,2023-06-01,0.848571428571429,0.0180372671942129,0.789150507069602,0.771113239875389,1,0.0180372671942129,0.866608695765641
"18508","Kootenay Boundary",6,2023,2023-06-01,0.848571428571429,0,0.548639460020768,0.619213577362409,1,0,0.848571428571429
"18509","Kootenay Boundary",6,2023,2023-06-01,0.848571428571429,1.64471802849211,2.55892285138354,0.914204822891427,1,1.64471802849211,2.49328945706354
"18510","Kootenay Boundary",7,2023,2023-07-01,0.822857142857143,1.6661236204592,2.46699813084112,0.800874510381918,1,1.6661236204592,2.48898076331634
"18511","Kootenay Boundary",7,2023,2023-07-01,0.822857142857143,0.414305668191847,1.23385760960413,0.819551941412283,1,0.414305668191847,1.23716281104899
"18512","Kootenay Boundary",7,2023,2023-07-01,0.822857142857143,0.505146412771418,1.14828796638412,0.643141553612702,1,0.505146412771418,1.32800355562856
"18513","Kootenay Boundary",7,2023,2023-07-01,0.822857142857143,37.7537276648168,39.5912403369101,1.83751267209326,1,37.7537276648168,38.576584807674
"18514","Kootenay Boundary",7,2023,2023-07-01,0.822857142857143,0.365607551462953,1.30566316199377,0.940055610530817,1,0.365607551462953,1.1884646943201
"18515","Kootenay Boundary",7,2023,2023-07-01,0.822857142857143,4.49510972926381,5.3474513468939,0.852341617630091,1,4.49510972926381,5.31796687212095
"18516","Kootenay Boundary",8,2023,2023-08-01,1.34571428571429,51.3612000767397,53.3149184367035,1.95371835996382,1,51.3612000767397,52.706914362454
"18517","Kootenay Boundary",8,2023,2023-08-01,1.34571428571429,0.92055507594353,2.10165930790604,1.18110423196251,1,0.92055507594353,2.26626936165782
"18518","Kootenay Boundary",8,2023,2023-08-01,1.34571428571429,1.52282167453857,2.75197377985462,1.22915210531605,1,1.52282167453857,2.86853596025286
"18519","Kootenay Boundary",8,2023,2023-08-01,1.34571428571429,10.6793113420467,12.0097987905443,1.33048744849764,1,10.6793113420467,12.0250256277609
"18520","Kootenay Boundary",8,2023,2023-08-01,1.34571428571429,5.62182831258098,7.73740285292671,2.11557454034573,1,5.62182831258098,6.96754259829527
"18521","Kootenay Boundary",8,2023,2023-08-01,1.34571428571429,12.9501919349,14.1651106421465,1.2149187072465,1,12.9501919349,14.2959062206143
"18522","Kootenay Boundary",9,2023,2023-09-01,0.971428571428571,5.96556487813817,6.78175297782664,0.816188099688474,1,5.96556487813817,6.93699344956674
"18523","Kootenay Boundary",9,2023,2023-09-01,0.971428571428571,0.0207934713823201,1.17012061572292,1.1493271443406,1,0.0207934713823201,0.992222042810892
"18524","Kootenay Boundary",9,2023,2023-09-01,0.971428571428571,27.0346504275204,28.2205538543117,1.18590342679128,1,27.0346504275204,28.006078998949
"18525","Kootenay Boundary",9,2023,2023-09-01,0.971428571428571,2.27078158532364,3.14824783662167,0.877466251298027,1,2.27078158532364,3.24221015675221
"18526","Kootenay Boundary",9,2023,2023-09-01,0.971428571428571,7.27894990623014,8.50057177936595,1.22162187313581,1,7.27894990623014,8.25037847765871
"18527","Kootenay Boundary",9,2023,2023-09-01,0.971428571428571,1.48214860887313,2.70540186915888,1.22325326028575,1,1.48214860887313,2.4535771803017
"18528","Kootenay Boundary",10,2023,2023-10-01,0.572857142857143,1.37404447195513,2.80407407701995,1.43002960506482,1,1.37404447195513,1.94690161481227
"18529","Kootenay Boundary",10,2023,2023-10-01,0.572857142857143,0.115300838008681,0.610728212141934,0.495427374133253,1,0.115300838008681,0.688157980865824
"18530","Kootenay Boundary",10,2023,2023-10-01,0.572857142857143,0.861905594077649,1.8317774662513,0.969871872173651,1,0.861905594077649,1.43476273693479
"18531","Kootenay Boundary",10,2023,2023-10-01,0.572857142857143,0.0722964038072259,0.725447263017356,0.65315085921013,1,0.0722964038072259,0.645153546664369
"18532","Kootenay Boundary",10,2023,2023-10-01,0.572857142857143,3.81360107232924,5.08186438213915,1.26826330980991,1,3.81360107232924,4.38645821518638
"18533","Kootenay Boundary",11,2023,2023-11-01,0.851428571428571,0,0.285665153538051,0.367243655244029,1,0,0.851428571428571
"18534","Kootenay Boundary",11,2023,2023-11-01,0.851428571428571,0.010303318156402,0.660368655643422,0.65006533748702,1,0.010303318156402,0.861731889584973
"18535","Kootenay Boundary",11,2023,2023-11-01,0.851428571428571,0.172946251298027,0.728257943925234,0.555311692627207,1,0.172946251298027,1.0243748227266
"18536","Kootenay Boundary",11,2023,2023-11-01,0.851428571428571,0.117199751448765,0.589829886443573,0.472630134994808,1,0.117199751448765,0.968628322877336
"18537","Kootenay Boundary",11,2023,2023-11-01,0.851428571428571,0.439193350107836,0.856408978352904,0.417215628245068,1,0.439193350107836,1.29062192153641
"18538","Kootenay Boundary",12,2023,2023-12-01,0.567142857142857,0.058036100133899,0.649646712132693,0.591610611998794,1,0.058036100133899,0.625178957276756
"18539","Kootenay Boundary",12,2023,2023-12-01,0.567142857142857,0,0.316831935673992,0.343431921414933,1,0,0.567142857142857
"18540","Kootenay Boundary",12,2023,2023-12-01,0.567142857142857,0.00674039132255,0.289665466149989,0.282925074827439,1,0.00674039132255,0.573883248465407
"18541","Kootenay Boundary",1,2024,2024-01-01,0.631428571428571,0.065998598587625,0.612939790427641,0.546941191840016,1,0.065998598587625,0.697427170016196
"18542","Kootenay Boundary",1,2024,2024-01-01,0.631428571428571,0,0.8507878894081,0.861031419670672,1,0,0.631428571428571
"18543","Kootenay Boundary",1,2024,2024-01-01,0.631428571428571,0,0.426993146417446,0.456846479750779,1,0,0.631428571428571
"18544","Kootenay Boundary",2,2024,2024-02-01,0.484285714285714,0.081385806362507,0.483599914061661,0.402214107699154,1,0.081385806362507,0.565671520648221
"18545","Kootenay Boundary",2,2024,2024-02-01,0.484285714285714,0,0.543809747764044,0.628481547489676,1,0,0.484285714285714
"18546","Kootenay Boundary",2,2024,2024-02-01,0.484285714285714,0,0.466160064315144,0.684675789942145,1,0,0.484285714285714
"18547","Kootenay Boundary",3,2024,2024-03-01,0.911428571428572,0.149271556340354,0.664428304405875,0.515156748065521,1,0.149271556340354,1.06070012776893
"18548","Kootenay Boundary",3,2024,2024-03-01,0.911428571428572,0,0.440750333778371,0.713996965129133,1,0,0.911428571428572
"18549","Kootenay Boundary",3,2024,2024-03-01,0.911428571428572,0.060364470146141,0.754374700273766,0.694010230127625,1,0.060364470146141,0.971793041574713
"18550","Kootenay Boundary",3,2024,2024-03-01,0.911428571428572,0,0.917618776550552,0.932152829698858,1,0,0.911428571428572
"18551","Kootenay Boundary",3,2024,2024-03-01,0.911428571428572,0.083249035272837,0.527636292834891,0.444387257562054,1,0.083249035272837,0.994677606701409
"18552","Kootenay Boundary",4,2024,2024-04-01,0.745714285714286,0.0590367281236189,0.587765511473659,0.52872878335004,1,0.0590367281236189,0.804751013837905
"18553","Kootenay Boundary",4,2024,2024-04-01,0.745714285714286,0.183104044448678,0.831711526479751,0.648607482031073,1,0.183104044448678,0.928818330162964
"18554","Kootenay Boundary",4,2024,2024-04-01,0.745714285714286,0.056974854620976,0.755120171339564,0.698145316718588,1,0.056974854620976,0.802689140335262
"18555","Kootenay Boundary",4,2024,2024-04-01,0.745714285714286,0,0.620739061400864,0.710587268951194,1,0,0.745714285714286
"18556","Kootenay Boundary",4,2024,2024-04-01,0.745714285714286,0.035595561971819,0.52839337436365,0.492797812391831,1,0.035595561971819,0.781309847686105
"18557","Kootenay Boundary",4,2024,2024-04-01,0.745714285714286,0.1046986362063,0.70567738317757,0.60097874697127,1,0.1046986362063,0.850412921920586
"18558","Kootenay Boundary",5,2024,2024-05-01,1.03857142857143,0,1.55477839069979,1.57815373329314,1,0,1.03857142857143
"18559","Kootenay Boundary",5,2024,2024-05-01,1.03857142857143,0.623341886324073,1.458142258146,0.834800371821927,1,0.623341886324073,1.6619133148955
"18560","Kootenay Boundary",5,2024,2024-05-01,1.03857142857143,0,0.641110514018692,0.663504270927545,1,0,1.03857142857143
"18561","Kootenay Boundary",5,2024,2024-05-01,1.03857142857143,0.079933518948732,0.75228946307495,0.672355944126218,1,0.079933518948732,1.11850494752016
